,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,Bi,Ag,O,vacancy_formation_energy,Hg,Au,Ge,Al,Pb,Zn,As,Cu,Sb,Mo,Tl,B,Ba,Ca,Pd,Cd,Pt,Ce,Hf,In,Ga,La,Ta,Mg,Si,Sc,Sn,Ti,Y,Zr,Nb,Na,Sr,V,Li,Be,W,Cr,Cs,K,Re,Rb
32,As2PbO4,As2PbO4_Va_O1,4.637485333333333,6.2119670000000005,2.6284999999999994,0.0469302204595808,0.0,0.7780071240985784,0.17506265544184074,-1.6492657325,0.020852936696373447,0.0,0.8058020111694668,0.1733450521341586,-2.05984,-1.212116,17.58074,1.4009232736378627,0.8555398981300022,2.5488496637752465,2.816933333333333,1.8630719999999998,2.18,2.7171533333333335,1.5418850000000002,2.18,3.6606861531341286,0.0,0.0,0.2827370067814834,3.8530357699999147,0.0,0.0,0.0,0.0,0.08400690153718063,0.0,0.6332560916813361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,As2PbO4,As2PbO4_Va_O2,4.637485333333333,6.2119670000000005,2.6284999999999994,0.0469302204595808,0.0,0.7780071240985784,0.17506265544184074,-1.6492657325,0.020852936696373447,0.0,0.8058020111694668,0.1733450521341586,-2.0941733333333334,-1.2587159999999997,15.651372,1.0698703764481445,0.6194921495086604,2.6503630288382656,3.202023333333333,1.8630719999999998,2.33,2.7171533333333335,1.4474360000000002,2.18,3.6977265883879324,0.0,0.0,0.35542946789976426,4.001207819999999,0.0,0.0,0.0,0.0,0.15014599523041655,0.0,0.49442453686981924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,As2PbO4,As2PbO4_Va_O3,4.637485333333333,6.2119670000000005,2.6284999999999994,0.0469302204595808,0.0,0.7780071240985784,0.17506265544184074,-1.6492657325,0.020852936696373447,0.0,0.8058020111694668,0.1733450521341586,-2.2828,-1.208786,16.786031,1.4890795038117581,0.7721874895098317,2.5806582237199267,3.202023333333333,1.5418850000000002,2.33,2.7171533333333335,1.4473470000000002,2.18,3.1481740991693394,0.0,0.0,0.2817767035247898,4.1914656999999895,0.0,0.0,0.0,0.0,0.3041305151912767,0.0,0.41409278128393356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,As2PbO4,As2PbO4_Va_O4,4.637485333333333,6.2119670000000005,2.6284999999999994,0.0469302204595808,0.0,0.7780071240985784,0.17506265544184074,-1.6492657325,0.020852936696373447,0.0,0.8058020111694668,0.1733450521341586,-2.2993,-1.1863029999999997,15.206822,1.0690009382552508,0.5810242366853442,2.6955520370466846,3.202023333333333,1.8630719999999998,2.33,2.816933333333333,1.4473470000000002,2.18,3.189222957911923,0.0,0.0,0.37350184701889144,4.114966009999998,0.0,0.0,0.0,0.0,0.29959806535253775,0.0,0.3269000876285708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,As2PbO6,As2PbO6_Va_O1,4.528085,12.277197000000001,2.1464,0.015369070176870394,0.0,0.5052762419253816,0.47935468789774843,-1.7356450333333333,0.024834602699289447,0.0,0.7036693934582872,0.2714960038424233,-2.076846666666667,-1.164085,13.933365,1.0384212345682757,0.576592009435635,2.8350000000000004,4.40361,2.648531,3.44,-2.076846666666667,-1.147386,2.18,3.7085103290461223,0.0,0.0,0.49999999999999994,4.38521920000006,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AsAuO4,AsAuO4_Va_O1,4.259445666666667,2.0110473333333334,1.9049,0.4913433470728428,0.0,0.4496700337559501,0.05898661917120719,-1.1668046675000001,0.33998736112160766,0.0,0.6552541790049369,0.004758459873455582,-1.5707266666666666,-0.9913499999999997,17.385725,0.7257628409284507,0.46513877759783817,2.913885264883289,4.080376666666667,2.600794,3.44,-1.5707266666666666,-1.0227019999999998,2.18,3.4101676826540146,0.0,0.0,0.5193193548191102,2.4886893300000654,0.0,0.22095243836447248,0.0,0.0,0.0,0.0,0.25972820681641734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,AsAuO4,AsAuO4_Va_O2,4.259445666666667,2.0110473333333334,1.9049,0.4913433470728428,0.0,0.4496700337559501,0.05898661917120719,-1.1668046675000001,0.33998736112160766,0.0,0.6552541790049369,0.004758459873455582,-1.5185266666666666,-1.0227019999999998,17.312763,0.8178586887499926,0.5423833711920963,2.886114735116711,4.080376666666667,2.600794,3.44,-1.5707266666666666,-1.0222420000000003,2.18,3.4678356959045162,0.0,0.0,0.4806806451808897,2.341658319999974,0.0,0.27904756163552746,0.0,0.0,0.0,0.0,0.24027179318358288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Au2O3,Au2O3_Va_O1,9.075532,0.9661006666666667,0.9179000000000004,0.5222304698812552,0.0,0.4096156522160378,0.06815387790270702,-0.457853579,0.3690890968338984,0.0,0.6144400131130063,0.016470890053095266,-1.1397166666666667,-0.4987560000000002,12.875959,0.6438390134021916,0.5577825430635046,2.8836218903651964,1.80319,1.6339229999999993,3.44,-1.2333333333333334,-1.2493999999999996,2.54,3.139920156546779,0.0,0.0,0.3818021004057739,1.4102764599999862,0.0,0.6181978995942262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Au2O3,Au2O3_Va_O2,9.075532,0.9661006666666667,0.9179000000000004,0.5222304698812552,0.0,0.4096156522160378,0.06815387790270702,-0.457853579,0.3690890968338984,0.0,0.6144400131130063,0.016470890053095266,-1.2333333333333334,-0.9340859999999997,12.386675,0.8313502910837324,0.7301834494226018,2.833342091671556,1.80319,1.6339229999999993,3.44,-1.1397166666666667,-1.1214050000000002,2.54,4.07152713522703,0.0,0.0,0.32593565741284,3.179896900000026,0.0,0.6740643425871602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,B2O3,B2O3_Va_O1,2.8887676666666664,2.7730753333333333,6.3479,0.0,0.0,0.9739119048600713,0.026088095139929088,-2.7980563099999998,0.0,0.0,0.9824703643146876,0.017529635685312416,-1.661436666666667,-1.4779499999999999,13.02689,1.0561829611763707,0.9353434216070726,2.522642750980837,2.4816733333333336,2.2054,3.44,-1.6614333333333333,-1.500661,2.04,3.1894952912738876,0.0,0.0,0.34474482212916935,6.752125390000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552551778708307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,B2O3,B2O3_Va_O2,2.8887676666666664,2.7730753333333333,6.3479,0.0,0.0,0.9739119048600713,0.026088095139929088,-2.7980563099999998,0.0,0.0,0.9824703643146876,0.017529635685312416,-1.6404766666666666,-1.4469390000000004,12.505147,1.1453333310693465,0.9809845903659732,2.4919401604235785,2.4816733333333336,2.195335,3.44,-1.6614366666666667,-1.500661,2.04,3.2111856187427152,0.0,0.0,0.32281440030255587,6.3722730700000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6771855996974443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,B4PbO7,B4PbO7_Va_O1,3.9036566666666666,12.248841333333333,4.158,0.0061687276588516205,0.0,0.8926344982806504,0.10119677406049737,-2.6473397413888877,0.0026407477989621327,0.0,0.8177825073932279,0.1795767448078099,-2.07718,-1.4099940000000002,11.302502,1.4522970842924752,1.0030288426138856,2.4960870301019216,3.51622,2.087833,2.33,2.555293333333333,1.703515,2.04,4.0909509783768545,0.0,0.0,0.2869547596248205,7.0312588100001765,0.0,0.0,0.0,0.0,0.18741505733507788,0.0,0.0,0.0,0.0,0.0,0.0,0.5256301830401018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,B4PbO7,B4PbO7_Va_O2,3.9036566666666666,12.248841333333333,4.158,0.0061687276588516205,0.0,0.8926344982806504,0.10119677406049737,-2.6473397413888877,0.0026407477989621327,0.0,0.8177825073932279,0.1795767448078099,-1.9844933333333332,-1.504817,11.53519,1.3219655864831796,0.9298607115985127,2.522918939325306,3.51622,2.092475,3.44,-1.9480433333333336,-1.5165319999999998,2.04,3.9908693958022026,0.0,0.0,0.31026646384222906,6.675704760000039,0.0,0.0,0.0,0.0,0.16739962050408808,0.0,0.0,0.0,0.0,0.0,0.0,0.5223339156536829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,B4PbO7,B4PbO7_Va_O3,3.9036566666666666,12.248841333333333,4.158,0.0061687276588516205,0.0,0.8926344982806504,0.10119677406049737,-2.6473397413888877,0.0026407477989621327,0.0,0.8177825073932279,0.1795767448078099,-1.8576133333333331,-1.3463690000000001,9.904529,1.449301885665882,1.172267377501951,2.4117625853743987,2.5799000000000003,2.128528,2.04,2.555293333333333,2.087897,2.04,5.0308915055261805,0.0,0.0,0.2545945647787449,7.705514119999984,0.0,0.0,0.0,0.0,0.05286274029019078,0.0,0.0,0.0,0.0,0.0,0.0,0.6925426949310644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,B4PbO7,B4PbO7_Va_O4,3.9036566666666666,12.248841333333333,4.158,0.0061687276588516205,0.0,0.8926344982806504,0.10119677406049737,-2.6473397413888877,0.0026407477989621327,0.0,0.8177825073932279,0.1795767448078099,-1.9480433333333336,-1.5165319999999998,11.703242,1.1797652182550324,0.8175520344120126,2.564729948085834,3.51622,2.093033,3.44,-1.9844933333333332,-1.504817,2.04,3.77814546703765,0.0,0.0,0.34001104912613583,7.365726990000107,0.0,0.0,0.0,0.0,0.16798096313532504,0.0,0.0,0.0,0.0,0.0,0.0,0.49200798773853915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,B6O,B6O_Va_O1,5.823695,0.6128313333333334,1.8178,0.0,0.0,0.5609502218115265,0.43904977818847335,-0.8052726049999999,0.0,0.0,0.9473007121417549,0.05269928785824498,-1.8461400000000001,-1.737545,11.818782,0.44155415627402156,0.2676306084705118,2.1615499903661686,0.7461266666666667,0.5219860000000001,3.44,-1.8461400000000001,-1.7368129999999997,2.04,6.843287776955761,0.0,0.0,0.08682142169012026,6.615020370000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9131785783098798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,BAsO4,BAsO4_Va_O1,3.087268,2.635071,4.380000000000001,0.0013661201096304928,0.0,0.5229626797626646,0.4756712001277048,-2.132276382361111,0.020992303199217757,0.0,0.9686922963241388,0.010315400476643286,-1.5912266666666666,-1.2560070000000003,15.097663,0.7954460918854037,0.5929909155657146,2.7750470596344017,3.688413333333333,2.617633,3.44,-1.5912266666666666,-1.2268819999999998,2.04,2.9118904601513993,0.0,0.0,0.5000353831837602,3.3136634799999545,0.0,0.0,0.0,0.0,0.0,0.0,0.24998230840811989,0.0,0.0,0.0,0.0,0.24998230840812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Ba(AgO)2,Ba(AgO)2_Va_O1,6.113091333333333,10.979407666666667,1.8270000000000004,0.41971359502325,0.0,0.3530224884207317,0.22726391655601821,-1.4029555216666667,0.5492977619279366,0.0,0.3154866855728565,0.13521555249920722,-2.1903400000000004,-1.5280420000000001,16.086178,1.5875877345775802,1.188164515278023,1.5291540122846556,3.0249466666666667,2.8910859999999996,1.93,0.6778666666666666,0.035223000000000226,0.89,2.7152767282556374,0.0,0.591446865884147,0.00943108696672271,3.4173026699999784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39912204714913013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Ba(AsO3)2,Ba(AsO3)2_Va_O1,3.480794,8.742874,2.8693999999999997,0.033389782283034616,0.0,0.4724656113122536,0.49414460640471164,-2.1914320077777782,0.021994102673690757,0.0,0.9744394840808875,0.0035664132454215048,-1.7660166666666666,-1.1152240000000004,15.507897,0.8825806946688499,0.5158059039580366,2.663833653764642,4.1390666666666664,2.478257,3.44,-1.7660166666666666,-1.143529,0.89,2.9647492210345696,0.0,0.0,0.5217844014439835,3.8743983700000033,0.0,0.0,0.0,0.0,0.0,0.0,0.34363056595541375,0.0,0.0,0.0,0.0,0.0,0.13458503260060278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Ba(AsO3)2,Ba(AsO3)2_Va_O2,3.480794,8.742874,2.8693999999999997,0.033389782283034616,0.0,0.4724656113122536,0.49414460640471164,-2.1914320077777782,0.021994102673690757,0.0,0.9744394840808875,0.0035664132454215048,-1.7606266666666668,-1.143529,15.368325,0.9712487362606228,0.6302890611135901,2.5819066683094225,4.1390666666666664,2.478257,3.44,-1.7660166666666666,-1.1152240000000004,0.89,3.220476701785266,0.0,0.0,0.48066595489410785,3.3655109400000445,0.0,0.0,0.0,0.0,0.0,0.0,0.36140192506158697,0.0,0.0,0.0,0.0,0.0,0.1579321200443053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Ba(AsO3)2,Ba(AsO3)2_Va_O3,3.480794,8.742874,2.8693999999999997,0.033389782283034616,0.0,0.4724656113122536,0.49414460640471164,-2.1914320077777782,0.021994102673690757,0.0,0.9744394840808875,0.0035664132454215048,-1.7019466666666665,-1.094093,14.915063,0.7602026975701544,0.5304455818571463,2.5392596779259375,3.4915033333333336,2.344042,3.44,-1.7019466666666665,-1.0940950000000003,0.89,2.3326627298253007,0.0,0.0,0.4975496436619095,2.3429738500002575,0.0,0.0,0.0,0.0,0.0,0.0,0.2949675089829987,0.0,0.0,0.0,0.0,0.0,0.20748284735509182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Ba(AuO2)2,Ba(AuO2)2_Va_O1,6.319468,4.0122496666666665,1.4849,0.5352093056954563,0.0,0.4164650946878348,0.04832559961670875,-1.4456374999999992,0.39596469303278764,0.0,0.5985899029108049,0.005445404056407461,-1.5953600000000001,-0.02849500000000038,12.030294,1.0360803522700621,0.27598004500862044,2.395764353950055,2.871593333333333,3.308345,2.54,1.7549266666666667,-1.1996490000000009,0.89,3.14301131835771,0.0,0.0,0.2978482420398051,2.9456695000002444,0.0,0.4522735374233647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24987822053683023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Ba(CuO)2,Ba(CuO)2_Va_O1,5.409474666666667,8.590298333333333,1.8068000000000004,0.6690642763208131,0.0,0.2620808427928312,0.06885488088635572,-1.6165894720000002,0.6386939101860586,0.0,0.24305377592225474,0.11825231389168657,-2.0043900000000003,-1.1416839999999997,13.437763,1.4562540086221063,0.8018038496704745,1.518007030305478,3.0004633333333337,1.3815220000000004,1.9,0.5041633333333334,0.4467660000000002,0.89,3.1514116995661645,0.0,0.0,0.0061362310335004045,4.776888760000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606296674425794,0.0,0.0,0.0,0.0,0.3875670945407057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Ba(SbO3)2,Ba(SbO3)2_Va_O1,3.464451,6.120894333333333,2.9955999999999996,0.01131347351526321,0.0,0.44000486319655396,0.5486816632881827,-2.376871872222223,0.024208630451915444,0.0,0.9714231060016332,0.004368263546451605,-1.8801933333333334,-1.301164,17.277981,0.9400977777777768,0.6470563167506969,2.5516666666666667,4.21356,2.986259,3.44,-1.8801933333333334,-1.301012,0.89,1.939533526774728,0.0,0.0,0.5000000000000001,4.173887470000077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Ba2Bi2O5,Ba2Bi2O5_Va_O1,5.367346666666667,27.910746333333336,1.8273000000000001,0.17137599403303083,0.0,0.7261211180861242,0.10250288788084483,-2.288426511111112,0.04170345123476597,0.0,0.8517809850592386,0.10651556370599513,-2.6305333333333336,-1.276707,15.856403,1.476942388026423,0.7558406690851116,2.0625049752696882,3.605866666666667,1.7550279999999994,3.44,-2.6305333333333336,-1.300605,0.89,2.40781201144093,0.35302670542956366,0.0,0.30336658750363976,3.9683442300000795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34360670706679663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Ba2Bi2O5,Ba2Bi2O5_Va_O2,5.367346666666667,27.910746333333336,1.8273000000000001,0.17137599403303083,0.0,0.7261211180861242,0.10250288788084483,-2.288426511111112,0.04170345123476597,0.0,0.8517809850592386,0.10651556370599513,-2.382756666666667,-1.312703,18.183522,1.662149569961195,0.9329934595769289,1.8107787739008248,3.605866666666667,1.7550279999999994,2.02,2.8222633333333333,1.576247,0.89,2.1005635639873406,0.2552035198497225,0.0,0.24799952802770117,4.326563000000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49679695212257635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Ba2Bi2O5,Ba2Bi2O5_Va_O3,5.367346666666667,27.910746333333336,1.8273000000000001,0.17137599403303083,0.0,0.7261211180861242,0.10250288788084483,-2.288426511111112,0.04170345123476597,0.0,0.8517809850592386,0.10651556370599513,-2.8296833333333336,-1.5082079999999998,18.961083,2.078261556981369,0.996892549818349,2.059103547200948,3.605866666666667,1.7550279999999994,2.02,2.8222633333333333,1.575996,0.89,1.833463230597384,0.5392761272780611,0.0,0.21949863661832886,4.561079060000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24122523610361005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Ba2BiSbO6,Ba2BiSbO6_Va_O1,5.461041666666667,21.704572,1.7198000000000002,0.019931128209914002,0.0,0.6249491288776156,0.35511974291247034,-2.453007994999999,0.03769984918705743,0.0,0.7494269006711514,0.21287325014179137,-2.679736666666667,-1.4082619999999997,15.027739,1.7849871185557045,0.9545443491842305,2.1200535501733504,5.827236666666667,2.894406,3.44,-2.679736666666667,-1.4112970000000002,0.89,2.8375809665302967,0.16520570089971368,0.0,0.3333415399223637,4.260261400000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16668119082297103,0.0,0.0,0.0,0.3347715683549518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Ba2BiSbO6,Ba2BiSbO6_Va_O2,5.461041666666667,21.704572,1.7198000000000002,0.019931128209914002,0.0,0.6249491288776156,0.35511974291247034,-2.453007994999999,0.03769984918705743,0.0,0.7494269006711514,0.21287325014179137,-2.6889966666666667,-1.4983969999999998,16.611882,1.7346543144611086,0.9366300618121524,2.1437894646399958,5.827236666666667,2.894406,2.05,2.7185633333333334,1.834517,0.89,2.80707284290209,0.1649449345017616,0.0,0.34278511818129326,4.2369041600003445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16663761835405816,0.0,0.0,0.0,0.32563232896288696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O1,2.926589,4.559086,5.0027,0.15493684397282487,0.0,0.20270013362919967,0.6423630223979753,-3.1139662421428564,0.03104756774114084,0.0,0.9602510968037343,0.008701335455124663,-1.5825733333333336,-1.2302210000000002,13.050273,1.2262766929711453,1.06942734373123,2.2484398072949086,2.047683333333333,1.878024,2.04,2.047683333333333,1.828652,2.04,4.099328293167289,0.0,0.0,0.2345388914193398,6.3586188699999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660647412840174,0.09916724656419514,0.005646449176291058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O2,2.926589,4.559086,5.0027,0.15493684397282487,0.0,0.20270013362919967,0.6423630223979753,-3.1139662421428564,0.03104756774114084,0.0,0.9602510968037343,0.008701335455124663,-1.7785266666666668,-1.3088259999999998,14.258108,1.1721289515780025,0.8253563971687066,2.0298335064690214,2.6782800000000004,1.828652,2.04,2.047683333333333,1.5527390000000008,0.89,2.1827533569598763,0.0,0.0,0.29466628501637415,7.120163879999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32242942322281193,0.22253481020596144,0.16036948155485248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O1,3.489561666666667,8.556319666666667,4.1151,0.7737337573558166,0.0,0.16019534325964233,0.06607089938454096,-3.2246886053030304,0.040750790485747715,0.0,0.9566678553865933,0.002581354127659,-1.9426666666666665,-1.3706839999999998,15.290854,1.2748021878247822,0.9343973823728015,1.8882133171231443,2.72207,1.982383,2.04,1.9592299999999998,1.4500390000000003,0.89,2.4335559928954122,0.0,0.0,0.2543093594345645,7.112297580000254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28848485056453904,0.29387058622103307,0.16333520377986346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
